#npts=256 ncol=12 nk=6 niter=2
#irep      f[i]
   97    0.1332    0.1332    0.1332    0.1332    0.1332    0.1332    0.1332    0.1332    0.1332    0.1332    0.1332    0.1332    0.1332    0.1332    0.1332    0.1332
   98    0.2446    0.2446    0.2446    0.2446    0.2446    0.2446    0.2446    0.2446    0.2446    0.2446    0.2446    0.2446    0.2446    0.2446    0.2446    0.2446
   99    0.3831    0.3831    0.3831    0.3831    0.3831    0.3831    0.3831    0.3831    0.3831    0.3831    0.3831    0.3831    0.3831    0.3831    0.3831    0.3831
  100    0.4765    0.4765    0.4765    0.4765    0.4765    0.4765    0.4765    0.4765    0.4765    0.4765    0.4765    0.4765    0.4765    0.4765    0.4765    0.4765
  101    0.2500    0.2500    0.2500    0.2500    0.2500    0.2500    0.2500    0.2500    0.2500    0.2500    0.2500    0.2500    0.2500    0.2500    0.2500    0.2500
  102   -0.1613   -0.1613   -0.1613   -0.1613   -0.1613   -0.1613   -0.1613   -0.1613   -0.1613   -0.1613   -0.1613   -0.1613   -0.1613   -0.1613   -0.1613   -0.1613
  103   -0.6365   -0.6365   -0.6365   -0.6365   -0.6365   -0.6365   -0.6365   -0.6365   -0.6365   -0.6365   -0.6365   -0.6365   -0.6365   -0.6365   -0.6365   -0.6365
  104   -1.0958   -1.0958   -1.0958   -1.0958   -1.0958   -1.0958   -1.0958   -1.0958   -1.0958   -1.0958   -1.0958   -1.0958   -1.0958   -1.0958   -1.0958   -1.0958
  105   -1.3823   -1.2206   -1.3696   -1.3908   -1.4050   -1.4147   -1.4212   -1.4257   -1.4287   -1.4307   -1.4321   -1.4331   -1.4337   -1.4342   -1.4345   -1.4347
  106   -1.5680   -1.3453   -1.5021   -1.5398   -1.5656   -1.5832   -1.5953   -1.6036   -1.6092   -1.6131   -1.6158   -1.6176   -1.6189   -1.6198   -1.6204   -1.6209
  107   -1.5435   -1.4700   -1.5349   -1.5824   -1.6149   -1.6371   -1.6522   -1.6625   -1.6696   -1.6744   -1.6777   -1.6799   -1.6815   -1.6826   -1.6833   -1.6838
  108   -1.4990   -1.5948   -1.5493   -1.5891   -1.6165   -1.6353   -1.6481   -1.6569   -1.6629   -1.6670   -1.6699   -1.6719   -1.6732   -1.6742   -1.6749   -1.6754
  109   -1.5563   -1.7195   -1.6343   -1.6510   -1.6628   -1.6709   -1.6764   -1.6803   -1.6829   -1.6847   -1.6859   -1.6868   -1.6874   -1.6878   -1.6881   -1.6883
  110   -1.8443   -1.8443   -1.8443   -1.8443   -1.8443   -1.8443   -1.8443   -1.8443   -1.8443   -1.8443   -1.8443   -1.8443   -1.8443   -1.8443   -1.8443   -1.8443
  111   -2.1591   -2.1591   -2.1591   -2.1591   -2.1591   -2.1591   -2.1591   -2.1591   -2.1591   -2.1591   -2.1591   -2.1591   -2.1591   -2.1591   -2.1591   -2.1591
  112   -2.4531   -2.4531   -2.4531   -2.4531   -2.4531   -2.4531   -2.4531   -2.4531   -2.4531   -2.4531   -2.4531   -2.4531   -2.4531   -2.4531   -2.4531   -2.4531
  113   -2.6519   -2.6519   -2.6519   -2.6519   -2.6519   -2.6519   -2.6519   -2.6519   -2.6519   -2.6519   -2.6519   -2.6519   -2.6519   -2.6519   -2.6519   -2.6519
  114   -2.4634   -2.4634   -2.4634   -2.4634   -2.4634   -2.4634   -2.4634   -2.4634   -2.4634   -2.4634   -2.4634   -2.4634   -2.4634   -2.4634   -2.4634   -2.4634
  115   -1.8757   -1.8757   -1.8757   -1.8757   -1.8757   -1.8757   -1.8757   -1.8757   -1.8757   -1.8757   -1.8757   -1.8757   -1.8757   -1.8757   -1.8757   -1.8757
  116   -1.2695   -1.2695   -1.2695   -1.2695   -1.2695   -1.2695   -1.2695   -1.2695   -1.2695   -1.2695   -1.2695   -1.2695   -1.2695   -1.2695   -1.2695   -1.2695
  117   -0.8332   -0.8332   -0.8332   -0.8332   -0.8332   -0.8332   -0.8332   -0.8332   -0.8332   -0.8332   -0.8332   -0.8332   -0.8332   -0.8332   -0.8332   -0.8332
  118   -0.4669   -0.4669   -0.4669   -0.4669   -0.4669   -0.4669   -0.4669   -0.4669   -0.4669   -0.4669   -0.4669   -0.4669   -0.4669   -0.4669   -0.4669   -0.4669
  119   -0.0246   -0.0246   -0.0246   -0.0246   -0.0246   -0.0246   -0.0246   -0.0246   -0.0246   -0.0246   -0.0246   -0.0246   -0.0246   -0.0246   -0.0246   -0.0246
  120    0.0869    0.0869    0.0869    0.0869    0.0869    0.0869    0.0869    0.0869    0.0869    0.0869    0.0869    0.0869    0.0869    0.0869    0.0869    0.0869
  121   -0.1068   -0.1068   -0.1068   -0.1068   -0.1068   -0.1068   -0.1068   -0.1068   -0.1068   -0.1068   -0.1068   -0.1068   -0.1068   -0.1068   -0.1068   -0.1068
