#simulate_test_lag 4096 C_test.dat -otemp1.dat
#$Id: simulate_test_lag.c,v 1.3 2016/09/28 03:25:27 avi Exp avi $
    0    0    0.0000    1.0405    1.0000
    0    1    0.0218    0.9439    0.9000
    1    1    0.0000    1.0354    1.0000
    0    0    0.0000    0.9912    1.0000
    0    1    0.0409    0.8965    0.9000
    1    1    0.0000    0.9987    1.0000
    0    0    0.0000    1.0269    1.0000
    0    1   -0.0428    0.9090    0.9000
    1    1    0.0000    0.9878    1.0000
    0    0    0.0000    0.9825    1.0000
    0    1    0.0547    0.8875    0.9000
    1    1    0.0000    0.9909    1.0000
    0    0    0.0000    0.9892    1.0000
    0    1   -0.0005    0.8924    0.9000
    1    1    0.0000    0.9994    1.0000
    0    0    0.0000    1.0115    1.0000
    0    1   -0.0070    0.8921    0.9000
    1    1    0.0000    0.9758    1.0000
    0    0    0.0000    1.0162    1.0000
    0    1    0.0179    0.8770    0.9000
    1    1    0.0000    0.9371    1.0000
    0    0    0.0000    0.9842    1.0000
    0    1    0.0107    0.8878    0.9000
    1    1    0.0000    0.9890    1.0000
    0    0    0.0000    1.0109    1.0000
    0    1    0.0124    0.9285    0.9000
    1    1    0.0000    1.0385    1.0000
    0    0    0.0000    1.0242    1.0000
    0    1    0.0119    0.9078    0.9000
    1    1    0.0000    1.0006    1.0000
    0    0    0.0000    1.1283    1.0000
    0    1    0.0275    1.0078    0.9000
    1    1    0.0000    1.0800    1.0000
    0    0    0.0000    1.0248    1.0000
    0    1   -0.0794    0.9242    0.9000
    1    1    0.0000    1.0066    1.0000
    0    0    0.0000    0.9866    1.0000
    0    1    0.0207    0.8790    0.9000
    1    1    0.0000    0.9617    1.0000
    0    0    0.0000    1.0213    1.0000
    0    1   -0.0248    0.9407    0.9000
    1    1    0.0000    1.0707    1.0000
    0    0    0.0000    0.9997    1.0000
    0    1    0.0246    0.9423    0.9000
    1    1    0.0000    1.0858    1.0000
    0    0    0.0000    1.0847    1.0000
    0    1   -0.0115    0.9717    0.9000
    1    1    0.0000    1.0609    1.0000
    0    0    0.0000    1.0488    1.0000
    0    1   -0.0534    0.9325    0.9000
    1    1    0.0000    1.0220    1.0000
    0    0    0.0000    0.9930    1.0000
    0    1    0.0127    0.8848    0.9000
    1    1    0.0000    0.9817    1.0000
    0    0    0.0000    0.9829    1.0000
    0    1    0.0132    0.8585    0.9000
    1    1    0.0000    0.9422    1.0000
    0    0    0.0000    1.0434    1.0000
    0    1    0.0513    0.9157    0.9000
    1    1    0.0000    0.9877    1.0000
    0    0    0.0000    1.0641    1.0000
    0    1   -0.0345    0.9425    0.9000
    1    1    0.0000    1.0108    1.0000
    0    0    0.0000    1.0044    1.0000
    0    1    0.0368    0.9293    0.9000
    1    1    0.0000    1.0510    1.0000
    0    0    0.0000    1.0817    1.0000
    0    1   -0.0240    0.9505    0.9000
    1    1    0.0000    1.0321    1.0000
    0    0    0.0000    1.0534    1.0000
    0    1   -0.0163    0.9336    0.9000
    1    1    0.0000    1.0161    1.0000
    0    0    0.0000    0.9718    1.0000
    0    1   -0.0381    0.8905    0.9000
    1    1    0.0000    1.0089    1.0000
    0    0    0.0000    0.9378    1.0000
    0    1   -0.0482    0.8352    0.9000
    1    1    0.0000    0.9293    1.0000
    0    0    0.0000    0.9434    1.0000
    0    1   -0.0647    0.8764    0.9000
    1    1    0.0000    1.0140    1.0000
    0    0    0.0000    1.0442    1.0000
    0    1   -0.0834    0.9312    0.9000
    1    1    0.0000    1.0042    1.0000
    0    0    0.0000    1.0200    1.0000
    0    1   -0.0684    0.9666    0.9000
    1    1    0.0000    1.1200    1.0000
    0    0    0.0000    1.0113    1.0000
    0    1   -0.0159    0.9252    0.9000
    1    1    0.0000    1.0369    1.0000
    0    0    0.0000    1.0232    1.0000
    0    1    0.0251    0.9028    0.9000
    1    1    0.0000    0.9900    1.0000
    0    0    0.0000    1.0140    1.0000
    0    1   -0.0079    0.9078    0.9000
    1    1    0.0000    1.0077    1.0000
    0    0    0.0000    0.9992    1.0000
    0    1    0.0022    0.8886    0.9000
    1    1    0.0000    0.9754    1.0000
    0    0    0.0000    1.0173    1.0000
    0    1    0.0307    0.9277    0.9000
    1    1    0.0000    1.0422    1.0000
    0    0    0.0000    0.9550    1.0000
    0    1   -0.0284    0.8408    0.9000
    1    1    0.0000    0.9213    1.0000
    0    0    0.0000    0.9951    1.0000
    0    1    0.0738    0.9183    0.9000
    1    1    0.0000    1.0428    1.0000
    0    0    0.0000    1.0218    1.0000
    0    1   -0.0048    0.9134    0.9000
    1    1    0.0000    1.0075    1.0000
    0    0    0.0000    0.9578    1.0000
    0    1   -0.0068    0.8711    0.9000
    1    1    0.0000    0.9956    1.0000
    0    0    0.0000    1.0266    1.0000
    0    1    0.0903    0.9535    0.9000
    1    1    0.0000    1.0802    1.0000
    0    0    0.0000    0.9614    1.0000
    0    1    0.0140    0.8854    0.9000
    1    1    0.0000    1.0056    1.0000
    0    0    0.0000    1.0182    1.0000
    0    1   -0.1055    0.9209    0.9000
    1    1    0.0000    1.0118    1.0000
    0    0    0.0000    1.0312    1.0000
    0    1    0.0657    0.9016    0.9000
    1    1    0.0000    0.9743    1.0000
    0    0    0.0000    1.0285    1.0000
    0    1    0.0266    0.9408    0.9000
    1    1    0.0000    1.0494    1.0000
    0    0    0.0000    0.9428    1.0000
    0    1   -0.0156    0.8689    0.9000
    1    1    0.0000    0.9878    1.0000
    0    0    0.0000    0.9710    1.0000
    0    1    0.0140    0.8730    0.9000
    1    1    0.0000    0.9812    1.0000
    0    0    0.0000    0.8949    1.0000
    0    1   -0.0229    0.8382    0.9000
    1    1    0.0000    0.9608    1.0000
    0    0    0.0000    0.9556    1.0000
    0    1    0.0353    0.8308    0.9000
    1    1    0.0000    0.9053    1.0000
    0    0    0.0000    0.9683    1.0000
    0    1    0.0072    0.9037    0.9000
    1    1    0.0000    1.0206    1.0000
    0    0    0.0000    0.9647    1.0000
    0    1   -0.0395    0.8456    0.9000
    1    1    0.0000    0.9332    1.0000
    0    0    0.0000    0.9300    1.0000
    0    1   -0.0088    0.8280    0.9000
    1    1    0.0000    0.9400    1.0000
    0    0    0.0000    0.9775    1.0000
    0    1   -0.0254    0.8773    0.9000
    1    1    0.0000    0.9818    1.0000
    0    0    0.0000    0.9847    1.0000
    0    1   -0.0171    0.8708    0.9000
    1    1    0.0000    0.9612    1.0000
    0    0    0.0000    1.0433    1.0000
    0    1   -0.1028    0.9027    0.9000
    1    1    0.0000    0.9726    1.0000
    0    0    0.0000    1.0087    1.0000
    0    1   -0.0108    0.9097    0.9000
    1    1    0.0000    1.0101    1.0000
    0    0    0.0000    1.0487    1.0000
    0    1   -0.0315    0.9735    0.9000
    1    1    0.0000    1.0977    1.0000
    0    0    0.0000    1.0027    1.0000
    0    1    0.1280    0.9089    0.9000
    1    1    0.0000    1.0046    1.0000
    0    0    0.0000    1.0517    1.0000
    0    1    0.0144    0.9776    0.9000
    1    1    0.0000    1.1039    1.0000
    0    0    0.0000    0.9916    1.0000
    0    1   -0.0229    0.9122    0.9000
    1    1    0.0000    1.0332    1.0000
    0    0    0.0000    0.9536    1.0000
    0    1    0.0565    0.8952    0.9000
    1    1    0.0000    1.0258    1.0000
    0    0    0.0000    0.9513    1.0000
    0    1   -0.0773    0.8585    0.9000
    1    1    0.0000    0.9615    1.0000
    0    0    0.0000    1.0289    1.0000
    0    1    0.0251    0.9070    0.9000
    1    1    0.0000    0.9710    1.0000
    0    0    0.0000    0.9390    1.0000
    0    1    0.0215    0.8359    0.9000
    1    1    0.0000    0.9377    1.0000
    0    0    0.0000    0.9133    1.0000
    0    1    0.0501    0.8308    0.9000
    1    1    0.0000    0.9503    1.0000
    0    0    0.0000    0.9707    1.0000
    0    1    0.0032    0.8832    0.9000
    1    1    0.0000    0.9945    1.0000
    0    0    0.0000    1.0065    1.0000
    0    1    0.0601    0.9228    0.9000
    1    1    0.0000    1.0417    1.0000
    0    0    0.0000    0.9857    1.0000
    0    1   -0.0034    0.8998    0.9000
    1    1    0.0000    0.9932    1.0000
    0    0    0.0000    0.9600    1.0000
    0    1   -0.0119    0.8567    0.9000
    1    1    0.0000    0.9480    1.0000
    0    0    0.0000    0.9788    1.0000
    0    1   -0.0665    0.8709    0.9000
    1    1    0.0000    0.9637    1.0000
    0    0    0.0000    1.0805    1.0000
    0    1   -0.0063    0.9753    0.9000
    1    1    0.0000    1.0701    1.0000
    0    0    0.0000    0.9924    1.0000
    0    1    0.0445    0.9274    0.9000
    1    1    0.0000    1.0606    1.0000
    0    0    0.0000    0.9451    1.0000
    0    1   -0.0082    0.8879    0.9000
    1    1    0.0000    1.0291    1.0000
    0    0    0.0000    0.9424    1.0000
    0    1    0.0316    0.8231    0.9000
    1    1    0.0000    0.8965    1.0000
    0    0    0.0000    1.0508    1.0000
    0    1   -0.0194    0.9148    0.9000
    1    1    0.0000    0.9734    1.0000
    0    0    0.0000    0.9508    1.0000
    0    1    0.0349    0.8561    0.9000
    1    1    0.0000    0.9572    1.0000
    0    0    0.0000    0.9998    1.0000
    0    1    0.0564    0.8788    0.9000
    1    1    0.0000    0.9583    1.0000
    0    0    0.0000    1.0085    1.0000
    0    1   -0.0371    0.9157    0.9000
    1    1    0.0000    1.0245    1.0000
    0    0    0.0000    1.0728    1.0000
    0    1    0.0137    0.9508    0.9000
    1    1    0.0000    1.0305    1.0000
    0    0    0.0000    1.0253    1.0000
    0    1   -0.0117    0.9230    0.9000
    1    1    0.0000    1.0039    1.0000
    0    0    0.0000    0.9754    1.0000
    0    1    0.0446    0.8630    0.9000
    1    1    0.0000    0.9505    1.0000
    0    0    0.0000    1.0069    1.0000
    0    1    0.0578    0.9063    0.9000
    1    1    0.0000    1.0159    1.0000
    0    0    0.0000    0.9853    1.0000
    0    1   -0.0382    0.8648    0.9000
    1    1    0.0000    0.9545    1.0000
    0    0    0.0000    0.9441    1.0000
    0    1   -0.0167    0.8885    0.9000
    1    1    0.0000    1.0298    1.0000
    0    0    0.0000    1.0004    1.0000
    0    1    0.0454    0.8803    0.9000
    1    1    0.0000    0.9621    1.0000
    0    0    0.0000    0.9444    1.0000
    0    1   -0.0452    0.8623    0.9000
    1    1    0.0000    0.9833    1.0000
    0    0    0.0000    1.0139    1.0000
    0    1   -0.0181    0.9083    0.9000
    1    1    0.0000    0.9973    1.0000
    0    0    0.0000    1.0383    1.0000
    0    1   -0.0174    0.9258    0.9000
    1    1    0.0000    1.0162    1.0000
    0    0    0.0000    1.0298    1.0000
    0    1   -0.0149    0.9052    0.9000
    1    1    0.0000    0.9945    1.0000
    0    0    0.0000    0.9704    1.0000
    0    1    0.0312    0.8656    0.9000
    1    1    0.0000    0.9658    1.0000
    0    0    0.0000    1.0266    1.0000
    0    1   -0.0100    0.9378    0.9000
    1    1    0.0000    1.0474    1.0000
    0    0    0.0000    0.9830    1.0000
    0    1   -0.0456    0.8770    0.9000
    1    1    0.0000    0.9612    1.0000
    0    0    0.0000    0.9297    1.0000
    0    1   -0.0386    0.8744    0.9000
    1    1    0.0000    1.0148    1.0000
    0    0    0.0000    1.0517    1.0000
    0    1    0.0481    0.9359    0.9000
    1    1    0.0000    1.0151    1.0000
    0    0    0.0000    1.0306    1.0000
    0    1    0.0180    0.9368    0.9000
