#covariance -uom0 12(4x124+) vb12817_seed_regressors.dat
#$Id: covariance.c,v 1.33 2015/06/02 05:26:34 avi Exp $
  0.013144  0.150719 -0.000633  0.103380  0.143895  0.001572  0.074929  0.075032 -0.001365 -0.294620  1.000000  0.020241  0.072105 -0.005810 -0.010516  0.058662 -0.103409 -0.205408  0.077340  0.092865  0.023852  0.073563 -0.145172  0.018437  0.016613 -0.086644 -0.006825 -0.033010  0.004560  0.074510  0.066664  0.157016 -0.128375  0.142305  0.140918  0.092873
  0.103048  0.007597  0.031376 -0.061039 -0.018759  0.047424  0.034155  0.045609  0.008530  0.012910  0.020241  1.000000 -0.178983 -0.044176 -0.169354 -0.009138  0.016708 -0.079170  0.058935  0.034919 -0.131758 -0.146692 -0.027334  0.029839 -0.106930 -0.011180  0.004875 -0.015643  0.014149 -0.016609  0.001607  0.070028  0.052150  0.126670 -0.060755 -0.043333
 -0.052454  0.051167 -0.134788  0.156191  0.016682  0.077823 -0.057233 -0.046019  0.058885  0.018671  0.072105 -0.178983  1.000000 -0.064276  0.439707 -0.015332 -0.041603 -0.023096 -0.021416  0.011763 -0.025113  0.060368 -0.027148  0.002288  0.011074 -0.071282 -0.001605 -0.046519 -0.211921  0.010528 -0.036551 -0.024402 -0.147945  0.121258 -0.023199 -0.015823
  0.098775 -0.315160  0.072381 -0.027396  0.160788  0.020396  0.164891 -0.037648  0.011321 -0.062268 -0.005810 -0.044176 -0.064276  1.000000 -0.013701  0.047110  0.001290 -0.207332 -0.060669 -0.303062  0.137451  0.108029 -0.172660 -0.184594  0.289988  0.158762  0.069685 -0.022248  0.011353  0.123955  0.162338  0.217151 -0.013263  0.054744  0.126747 -0.119739
 -0.148359 -0.000641 -0.119950  0.063034  0.001465  0.011493  0.081377  0.088640  0.061847 -0.044446 -0.010516 -0.169354  0.439707 -0.013701  1.000000  0.048344  0.131507  0.013386 -0.035635 -0.014502  0.004717  0.252729  0.051293  0.025700  0.014225 -0.035888  0.000541  0.110366 -0.158312 -0.039512 -0.137469 -0.061133 -0.203941  0.058728 -0.037810 -0.074456
 -0.093978  0.067920  0.039498 -0.035215 -0.031103 -0.094778  0.183508  0.106636  0.055289  0.017613  0.058662 -0.009138 -0.015332  0.047110  0.048344  1.000000 -0.131659  0.056465  0.092729  0.057116 -0.000485 -0.060321  0.143080  0.087487 -0.089007  0.018030 -0.009474 -0.000840 -0.045774 -0.092412  0.052838  0.019757 -0.305550  0.116344 -0.073867  0.125645
 -0.037826 -0.052743 -0.047675 -0.134259 -0.009857 -0.004095  0.016501 -0.028025 -0.004716  0.063674 -0.103409  0.016708 -0.041603  0.001290  0.131507 -0.131659  1.000000  0.060591  0.005267 -0.031646  0.015927  0.077016 -0.016004 -0.066027  0.033904  0.053251 -0.002175  0.058315  0.122449 -0.091734 -0.074430  0.030564  0.064338 -0.144349 -0.019947 -0.105154
  0.004873  0.225854 -0.067685 -0.012805 -0.279334 -0.064765 -0.078873  0.108471 -0.006257  0.323956 -0.205408 -0.079170 -0.023096 -0.207332  0.013386  0.056465  0.060591  1.000000 -0.047465  0.072874 -0.027341 -0.079114  0.655310 -0.079770 -0.189582  0.054913 -0.069139 -0.031137  0.064732  0.131828 -0.202199 -0.200057 -0.007777 -0.032921 -0.275909  0.102540
 -0.041286  0.080443  0.056997 -0.028922 -0.065814  0.016341  0.181681  0.074763 -0.009528 -0.051090  0.077340  0.058935 -0.021416 -0.060669 -0.035635  0.092729  0.005267 -0.047465  1.000000  0.109483 -0.022747 -0.007479 -0.038527  0.032156 -0.235945  0.127046  0.057582 -0.026823 -0.006895 -0.142774  0.023878 -0.217582 -0.141309  0.074811 -0.125976  0.055489
 -0.054291  0.507144  0.026688 -0.007020 -0.305121  0.033840 -0.104823  0.131319  0.059789 -0.083566  0.092865  0.034919  0.011763 -0.303062 -0.014502  0.057116 -0.031646  0.072874  0.109483  1.000000 -0.044634 -0.063808  0.195036  0.310870 -0.433829 -0.060004 -0.184476  0.021520  0.006354 -0.088851 -0.022019 -0.092020 -0.038175  0.028337 -0.287148  0.089056
 -0.037149 -0.031417 -0.089168  0.004846  0.068348  0.008297 -0.009563 -0.078638 -0.009892 -0.077072  0.023852 -0.131758 -0.025113  0.137451  0.004717 -0.000485  0.015927 -0.027341 -0.022747 -0.044634  1.000000 -0.131483 -0.042608 -0.018691  0.035129 -0.012333  0.010268 -0.032222 -0.109409 -0.031360 -0.060990  0.100152 -0.061110  0.030608  0.011811  0.048845
  0.036862 -0.088791 -0.008106  0.152452  0.078025 -0.046009  0.092738 -0.025743 -0.058613 -0.094258  0.073563 -0.146692  0.060368  0.108029  0.252729 -0.060321  0.077016 -0.079114 -0.007479 -0.063808 -0.131483  1.000000 -0.011585 -0.005853 -0.021939 -0.027172 -0.063314  0.047853  0.179639 -0.027417  0.156063  0.120496  0.012255 -0.068000  0.153364 -0.012153
 -0.040912  0.296326  0.002408 -0.022323 -0.316216 -0.091205 -0.014531  0.096794  0.048796  0.097498 -0.145172 -0.027334 -0.027148 -0.172660  0.051293  0.143080 -0.016004  0.655310 -0.038527  0.195036 -0.042608 -0.011585  1.000000  0.190511 -0.197111  0.037814 -0.082933 -0.039762  0.048449 -0.037366 -0.145453 -0.253012 -0.081191  0.061169 -0.383294  0.129548
  0.037147  0.356884  0.031049 -0.056173 -0.222966 -0.036138 -0.066650 -0.011576 -0.024719 -0.146756  0.018437  0.029839  0.002288 -0.184594  0.025700  0.087487 -0.066027 -0.079770  0.032156  0.310870 -0.018691 -0.005853  0.190511  1.000000 -0.165033 -0.186170  0.028815  0.052646 -0.005120 -0.242728 -0.008710 -0.038883 -0.037799  0.064869 -0.413710  0.019928
  0.071144 -0.277216  0.006789 -0.014083  0.434084  0.065174  0.021022 -0.122671 -0.011006 -0.087992  0.016613 -0.106930  0.011074  0.289988  0.014225 -0.089007  0.033904 -0.189582 -0.235945 -0.433829  0.035129 -0.021939 -0.197111 -0.165033  1.000000 -0.083679  0.326921  0.097776 -0.008200 -0.049402  0.022351  0.112596  0.033367 -0.028695  0.233407 -0.042939
  0.043650 -0.083184  0.136311 -0.153695 -0.182343 -0.097824  0.063739  0.027785 -0.015426  0.037803 -0.086644 -0.011180 -0.071282  0.158762 -0.035888  0.018030  0.053251  0.054913  0.127046 -0.060004 -0.012333 -0.027172  0.037814 -0.186170 -0.083679  1.000000 -0.002286 -0.104261  0.031738 -0.004379  0.045504 -0.158245 -0.032483  0.060120 -0.178920 -0.015372
  0.058683 -0.073102 -0.017052  0.065183  0.293649 -0.015762 -0.029427 -0.101219 -0.027931 -0.025815 -0.006825  0.004875 -0.001605  0.069685  0.000541 -0.009474 -0.002175 -0.069139  0.057582 -0.184476  0.010268 -0.063314 -0.082933  0.028815  0.326921 -0.002286  1.000000  0.075659 -0.083521 -0.107140 -0.013098 -0.014035 -0.005140 -0.018975  0.042099 -0.043037
 -0.040241  0.006579 -0.084963  0.017960  0.094812  0.108408  0.065619  0.027080 -0.044760 -0.086376 -0.033010 -0.015643 -0.046519 -0.022248  0.110366 -0.000840  0.058315 -0.031137 -0.026823  0.021520 -0.032222  0.047853 -0.039762  0.052646  0.097776 -0.104261  0.075659  1.000000  0.038660 -0.162151  0.005750  0.037195 -0.015821 -0.010390 -0.025596 -0.014731
  0.503770  0.017150  0.042830  0.028343  0.059881 -0.039132 -0.023265 -0.038479 -0.275681 -0.002073  0.004560  0.014149 -0.211921  0.011353 -0.158312 -0.045774  0.122449  0.064732 -0.006895  0.006354 -0.109409  0.179639  0.048449 -0.005120 -0.008200  0.031738 -0.083521  0.038660  1.000000  0.008264 -0.008920  0.058778  0.272982 -0.151901  0.050234  0.065590
