    0.1000    1.1523
    0.2000    0.4712
    0.3000    0.2911
    0.4000    0.2055
    0.5000    0.1480
    0.6000    0.1139
    0.7000    0.0879
    0.7500    0.0749
    0.8000    0.0641
    0.8500    0.0538
    0.9000    0.0424
    0.9500    0.0289
