0.3687 0.6083
-0.0983 0.5650
-0.0195 0.5961
0.2768 0.5884
-0.1514 0.5939
-0.2576 0.5797
0.3230 0.6132
-0.3363 0.5680
0.1723 0.6368
0.1345 0.6159
0.2317 0.6513
-0.0989 0.5700
-0.1474 0.6040
0.2250 0.5828
0.1213 0.6039
0.1259 0.5909
0.2362 0.6025
0.0937 0.5799
0.2356 0.6048
-0.0235 0.6006
0.2405 0.5963
-0.1483 0.6335
0.2669 0.5792
0.0075 0.6079
-0.2021 0.5795
-0.2963 0.5945
0.1138 0.5988
0.1536 0.6119
0.0902 0.5873
-0.1141 0.5852
0.2857 0.6077
0.0425 0.6150
-0.1525 0.6085
0.0051 0.6661
-0.1987 0.5692
0.0673 0.5876
-0.2554 0.5971
0.1831 0.6164
-0.0866 0.5783
0.2575 0.5979
0.0925 0.5827
-0.3243 0.5776
-0.1794 0.6177
0.1026 0.5607
-0.1219 0.6520
-0.1379 0.6063
0.0156 0.6174
-0.1310 0.6045
-0.2988 0.5988
-0.2037 0.6167
0.3918 0.5599
0.2396 0.5785
-0.0082 0.6008
0.0478 0.5950
-0.0638 0.5847
0.0005 0.6048
0.1250 0.5961
0.1263 0.6016
-0.0528 0.6133
0.1319 0.5924
0.2486 0.5968
0.0484 0.6015
-0.2082 0.6048
0.2547 0.6070
-0.4409 0.5875
0.1427 0.5942
-0.2091 0.6424
0.1813 0.5987
-0.0130 0.6375
0.2018 0.5973
-0.3316 0.5999
0.1970 0.6106
-0.1558 0.6123
-0.2308 0.5882
-0.1161 0.6214
-0.1062 0.5837
-0.0383 0.5761
0.1246 0.6224
-0.1508 0.6030
0.0187 0.5635
0.0568 0.5874
-0.0773 0.5965
0.0738 0.5884
0.0131 0.5907
0.2251 0.5547
0.1701 0.5930
-0.0098 0.5894
-0.2009 0.5773
-0.1667 0.6104
-0.0528 0.6066
-0.2130 0.5868
0.0417 0.6065
-0.3042 0.6070
-0.0037 0.6040
-0.2424 0.6023
0.0185 0.5917
0.0331 0.6178
-0.1924 0.5885
0.0429 0.6146
0.0236 0.5995
-0.2340 0.6066
0.0107 0.6236
0.0683 0.6054
0.0303 0.5954
-0.1634 0.6034
-0.4405 0.5812
-0.0475 0.6089
0.0312 0.6044
-0.1116 0.6238
-0.0514 0.5763
-0.0335 0.5916
0.0812 0.6433
-0.0443 0.6104
0.1191 0.6041
0.2238 0.5949
-0.2890 0.6181
0.0187 0.6753
-0.1135 0.5597
0.1840 0.5815
-0.0453 0.6085
0.1545 0.5909
-0.0513 0.6213
-0.0434 0.6448
-0.1262 0.6152
0.1989 0.6075
0.0833 0.6216
-0.0323 0.6146
0.0841 0.6276
0.0948 0.6038
0.0763 0.6177
0.0403 0.6223
0.0996 0.6088
0.0553 0.6317
-0.1557 0.5667
-0.0960 0.6166
0.0081 0.5720
0.1756 0.5949
0.2220 0.6041
-0.1781 0.6166
0.2161 0.6016
-0.0309 0.6050
-0.1295 0.6024
-0.0543 0.6020
-0.2215 0.6171
-0.0056 0.6201
0.1134 0.6258
-0.1743 0.5943
-0.0733 0.5745
0.0414 0.5905
0.4536 0.5978
0.2334 0.5918
-0.0226 0.5794
-0.2021 0.6151
0.2161 0.6133
-0.2257 0.6134
-0.0118 0.5729
-0.0033 0.6166
0.0521 0.5907
